part_id,part_name,supplier_name,module_group,main_module,module_name,torque_inf,specbook_number,specbook_filename,specbook_file_id
INP30000199GNG,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105YLG,2SLOT_PAS,,,,,,,,
INP30000199YLG,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105GNE,2SLOT_PAS,,,,,,,,
INP30000199GNE,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105GYC,2SLOT_PAS,,,,,,,,
INP30000199GYC,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105BLH,2SLOT_PAS,,,,,,,,
INP30000199BLH,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
BEX30004303,BRACKET_PDC_OUTSIDE_LWR_LH,CÔNG TY TNHH LINH KIỆN NHỰA Ô TÔ VINFAST-AN PHÁT,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_FRONT,,,,
EEP30008105ORB,2SLOT_PAS,,,,,,,,
INP30000199ORB,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105WHA,2SLOT_PAS,,,,,,,,
INP30000199WHA,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105SIA,2SLOT_PAS,,,,,,,,
INP30000199SIA,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105GNB,2SLOT_PAS,,,,,,,,
INP30000199GNB,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105REC,2SLOT_PAS,,,,,,,,
INP30000199REC,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105GYA,2SLOT_PAS,,,,,,,,
INP30000199GYA,FRT_BUMPER_ECO&PLUS_EU,,,,,,,,
EEP30008105BLE,2SLOT_PAS,,,,,,,,
INP30000199BLE,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
EEP30008105BKA,2SLOT_PAS,,,,,,,,
INP30000199BKA,FRT_BUMPER_ECO_PLUS_EU,,,,,,,,
BEX30160004,FRONT_FOG_LAMP_RH,,,,,,,,
BEX30160003,FRONT_FOG_LAMP_LH,,,,,,,,
INP30000141GNG,FRT_BUMPER_BEV-ECO_PLUS _US,,,,,,,,
INP30000141YLG,FRT_BUMPER_BEV-ECO_PLUS _US,,,,,,,,
INP30000141GNE,FRT_BUMPER_BEV-ECO_PLUS _US,,,,,,,,
INP30000141GYC,FRT_BUMPER_BEV-ECO_PLUS _US,,,,,,,,
INP30000141BLH,FRT_BUMPER_BEV-ECO_PLUS _US,,,,,,,,
INP30000141REC,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141ORB,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141BLE,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141GYA,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141GNB,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141WHA,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141SIA,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
INP30000141BKA,FRT_BUMPER_BEV-ECO&PLUS _US,,,,,,,,
EEP30008105REF,2SLOT_PAS,,,,,,,,
BEX10003701,FRONT_FOG_LAMP_RH,"HELLA BHAP(SANHE)AUTOMOTIVE LIGHTIN ,LTD.",,,,,,,
BEX10003700,FRONT_FOG_LAMP_LH,"HELLA BHAP(SANHE)AUTOMOTIVE LIGHTIN ,LTD.",,,,,,,
EEP30008101AH,MRGEN_FRONT_RADAR,,,,,,,,
INP30000140REF,FRT_BUMPER_BEV-ECO_PLUS -VN_EU,,,,,,,,
EEP30008105BLK,2SLOT_PAS,,,,,,,,
INP30000140BLK,FRT_BUMPER_BEV-ECO_PLUS -VN,,,,,,,,
INP30000140GNG,FRT_BUMPER_BEV-ECO_PLUS -VN,,,,,,,,
INP30000140YLG,FRT_BUMPER_BEV-ECO_PLUS -VN,,,,,,,,
INP30000140GNE,FRT_BUMPER_BEV-ECO_PLUS -VN,,,,,,,,
INP30000140GYC,FRT_BUMPER_BEV-ECO_PLUS -VN,,,,,,,,
INP30000140BLH,FRT_BUMPER_BEV-ECO_PLUS -VN,,,,,,,,
INP30000140BLE,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140ORB,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140REC,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140GYA,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140GNB,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140WHA,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140SIA,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
INP30000140BKA,FRT_BUMPER_BEV-ECO&PLUS -VN&EU,,,,,,,,
STD99000057,HEX_NUT_BM5-8-ZNNIV_SI,FACIL EUROPE BVBA,,,,,,,
EEP30208661AA,HARNESS_RR_BUMPER_BEV_EU_PLUS_FACELIFT,,,,,,,,
BEX10003478,REFLEX_REFLECTOR_REARFOGLAMP_LH,HELLA BHAP (SANHE) AUTOMOTIVE LIGHTING LTD,,,,,,,
BEX10003477,REFLEX_REFLECTOR_REARFOGLAMP_RH,CHANGCHUN HELLA AUTOMOTIVE LIGHTING,,,,,,,
STD99001092,BODY_NUT_ST_4_2_6_ZNS3,FACIL EUROPE BVBA,,,,,,,
STD99001091,PAN_HEAD_TAPPING_SCREW,FACIL EUROPE BVBA,,,,,,,
STD99000050,SELF-TAPP._SCREW_ST4.8X19-C-U2-ZNNID_BLK,FACIL EUROPE BVBA,,,,,,,
STD90003244,PLAIN_WASHER_OD_20_ID_9_TN_1_SILVER_720H,,,,,,,,
STD90003239,RIVET_NUT_OPEN_M6X1.0_FOR_HOLE_DIA_9.0_TO_9.5_GRIP_RANGE_3.5_TO_5.0_STEEL,,,,,,,,
STD90001099,HEX_SCREW_WASHER_ASSY,FACIL EUROPE BVBA,,,,,,,
STD90001005,DS_FILLISTER_HEAD_SCREW_F_THERMOPL_PLAST,FACIL EUROPE BVBA,,,,,,,
BIW30240312,FOOT_KICK_SENSOR,"WUXI MINGFANG AUTOMOBILE PARTS INDU STRY CO., LTD.",,,,,,,
BEX30014120,REAR_BUMPER_SKIN,,,,,,,,
BEX20000266,SEALING_RING_REAR_BUMPER_SUPPORT_INSTALL,"ATARIH PRECISION(VIET NAM)CO., LTD",,,,,,,
EEP70036101BKZ,ULS_90DEGREE_BKZ,,,,,,,,
BEX30004568,REAR_PDC_BRACKET_OUTER_LH_FL_02,,,,,,,,
BEX30004567,REAR_PDC_BRACKET_OUTER_RH_FL_02,,,,,,,,
INP30000272WHA,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272SIA,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272REC,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272ORB,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272GYA,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272GNB,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272BLE,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
INP30000272BKA,RR_BUMPER_BEV_PLUS_EU_FL02,,,,,,,,
EEP30208660AA,HARNESS_RR_BUMPER_BEV_EU_ECO_FACELIFT,,,,,,,,
INP30000271REC,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271WHA,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271SIA,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271ORB,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271GYA,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271BLE,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271BKA,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
INP30000271GNB,RR_BUMPER_BEV_ECO_EU_FL02,,,,,,,,
EEP30208659AA,HARNESS_RR_BUMPER_BEV_CA_US_PLUS_FACELIFT,,,,,,,,
BEX30024011HA,REAR_REFLEX_REFLECTOR_RH,,,,,,,,
BEX30024010HA,REAR_REFLEX_REFLECTOR_LH,,,,,,,,
INP30000270GYC,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270GNG,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270GNE,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270BLH,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
EEP30208658AA,HARNESS_RR_BUMPER_BEV_CA_US_ECO_FACELIFT,,,,,,,,
INP30000269GYC,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269GNG,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269GNE,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269BLH,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269GYA,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269WHA,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269SIA,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269REC,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269ORB,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269GNB,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269BLE,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000269BKA,RR_BUMPER_BEV_ECO_US_CA_FL02,,,,,,,,
INP30000270WHA,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270SIA,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270REC,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270ORB,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270GYA,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270GNB,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270BLE,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
INP30000270BKA,RR_BUMPER_BEV_PLUS_US_CA_FL02,,,,,,,,
STD99001092,BODY_NUT_ST_4_2_6_ZNS3,FACIL EUROPE BVBA,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,N/A,,,
STD99001091,PAN_HEAD_TAPPING_SCREW,FACIL EUROPE BVBA,DOORS_AND_CLOSURES,LIFTGATE,,T N C 4 4.75 5.5,,,
STD99000050,SELF-TAPP._SCREW_ST4.8X19-C-U2-ZNNID_BLK,FACIL EUROPE BVBA,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,"T N C  2,21 2,60 2,99",,,
STD90001005,DS_FILLISTER_HEAD_SCREW_F_THERMOPL_PLAST,FACIL EUROPE BVBA,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,"T N C 2,21 2,60 2,99",,,
STD90000289,C-CLIP-SHEET_METAL_NUT_SELF-LOCKING,FACIL EUROPE BVBA,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,N/A,,,
EEP30208663AA,HARNESS_RR_BUMPER_BEV_VN_PLUS_FACELIFT,,,,,,,,
BIW30240312,FOOT_KICK_SENSOR,"WUXI MINGFANG AUTOMOBILE PARTS INDU STRY CO., LTD.",DOORS_AND_CLOSURES,LIFTGATE,TAILGATE_ASSY_WITH_HINGE,,,,
BEX30014120,REAR_BUMPER_SKIN,,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER","BUMPER,CMS,FRONT_END_CARRIER",,,,
BEX20000266,SEALING_RING_REAR_BUMPER_SUPPORT_INSTALL,"ATARIH PRECISION(VIET NAM)CO., LTD",EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,N/A,,,
INP30000268GYC,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268GNG,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268REF,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268WHA,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268SIA,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268REC,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268ORB,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268GYA,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268GNB,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268BLE,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
INP30000268BKA,RR_BUMPER_ASSY_PLUS_ASIA_FL02,,,,,,,,
EEP30008115HBBKZ,REAR_HOST_USS,,,,,,,,
EEP30008109BLK,REAR_SLAVE_USS,,,,,,,,
EEP30208656,HARNESS_RR_BUMPER_BEV_VN_BASE,,,,,,,,
EEP30008109BKZ,REAR_SLAVE_USS,,,,,,,,
BEX30110145,BKT_PDC_REAR_MIDDLE_RH,,,,,,,,
BEX30110144,BKT_PDC_REAR_MIDDLE_LH,,,,,,,,
INP30000259BLK,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109REF,REAR_SLAVE_USS,,,,,,,,
INP30000259REF,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109GNG,REAR_SLAVE_USS,,,,,,,,
INP30000259GNG,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109YLG,REAR_SLAVE_USS,,,,,,,,
INP30000259YLG,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109GNE,REAR_SLAVE_USS,,,,,,,,
INP30000259GNE,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109GYC,REAR_SLAVE_USS,,,,,,,,
INP30000259GYC,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109BLH,REAR_SLAVE_USS,,,,,,,,
INP30000259BLH,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109WHA,REAR_SLAVE_USS,,,,,,,,
INP30000259WHA,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109GYA,REAR_SLAVE_USS,,,,,,,,
INP30000259GYA,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109ORB,REAR_SLAVE_USS,,,,,,,,
INP30000259ORB,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109BLE,REAR_SLAVE_USS,,,,,,,,
INP30000259BLE,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109BKA,REAR_SLAVE_USS,,,,,,,,
INP30000259BKA,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109REC,REAR_SLAVE_USS,,,,,,,,
INP30000259REC,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109SIA,REAR_SLAVE_USS,,,,,,,,
INP30000259SIA,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30008109GNB,REAR_SLAVE_USS,,,,,,,,
INP30000259GNB,RR_BUMPER_BEV-ECO_VN_FACELIFT,,,,,,,,
EEP30208654,HARNESS_RR_BUMPER_BEV_VN_EU_PLUS,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
STD90006071,35124711/ T50R0SFT0VAL-B/ ASM MOUN WIRE TIE CLIP HD BLK,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,N/A,,,
STD90006059,33303812/ 151-02227/ MOUN CLIP TAPE ON NAT,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,N/A,,,
STD90006049,33162389/ 157-00216;T50ROSFT612.5SO/ MOUN WIRE TIE CLIP HD BLK   NAIL,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,N/A,,,
STD90006035,15327538/ 150-31090;T30RFT6/150-31090/ ASM MOUN WIRE TIE CLIP HD BLK,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,N/A,,,
STD90006022,13594231/ 368036-1/ MOUN ATTCH CLIP CONN BLK   ROSEBUD,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,N/A,,,
STD90006006,10810412/ 150-40593/ ASM MOUN WIRE TIE CLIP HD BLK   EDGE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,N/A,,,
EEP30200321,PARKING_SENSOR_RUBBER_BOOT,K R INDUSTRIES,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,,,,
EEP30200770,HARNESS_RR_BUMPER_DRW,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,,,,
EEP30008105BKZ,2SLOT_PAS,,,,,,,,
EEP30008076BKZ,APA90,,,,,,,,
BEX30110045,BKT_PDC_REAR_MIDDLE_RH,,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER","BUMPER,CMS,FRONT_END_CARRIER",,,,
BEX30110044,BKT_PDC_REAR_MIDDLE_LH,,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER","BUMPER,CMS,FRONT_END_CARRIER",,,,
BEX30004558,BKT PDC REAR OUTER RH,"TAI ZHOU JING CHAO LI MOULD & PLAST IC CO., LTD. (JCL MOULD)",EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,,,,
BEX30004557,BKT PDC REAR OUTER LH,"TAI ZHOU JING CHAO LI MOULD & PLAST IC CO., LTD. (JCL MOULD)",EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_REAR,,,,
BEX10003478,REFLEX_REFLECTOR_REARFOGLAMP_LH,HELLA BHAP (SANHE) AUTOMOTIVE LIGHTING LTD,EXTERIOR,LIGHTING,REFLECTOR,N/A,,,
BEX10003477,REFLEX_REFLECTOR_REARFOGLAMP_RH,CHANGCHUN HELLA AUTOMOTIVE LIGHTING,EXTERIOR,LIGHTING,REFLECTOR,N/A,,,
INP30000209REF,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209BLK,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209GNG,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209YLG,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209GNE,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209GYC,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209BLH,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209WHA,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209SIA,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209REC,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209ORB,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209GYA,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209GNB,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209BLE,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
INP30000209BKA,RR_BUMPER_BEV_PLUS_VN,,,,,,,,
EEP30208653,HARNESS_RR_BUMPER_BEV_VN_EU_ECO,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
INP30000208GNG,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208YLG,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208GNE,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208GYC,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208BLH,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208WHA,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208SIA,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208REC,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208ORB,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208GYA,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208GNB,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208BLE,RR_BUMPER_BEV-ECO_VN,,,,,,,,
INP30000208BKA,RR_BUMPER_BEV-ECO_VN,,,,,,,,
EEP30208652,HARNESS_RR_BUMPER_BEV_CA_US_PLUS,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
STD90003244,PLAIN_WASHER_OD_20_ID_9_TN_1_SILVER_720H,,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER","BUMPER,CMS,FRONT_END_CARRIER",,,,
INP30000145GNG,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145YLG,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145GNE,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145GYC,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145BLH,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145REC,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145ORB,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145BLE,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145GYA,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145WHA,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145SIA,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145GNB,RR_BUMPER_BEV-PLUS-US,,,,,,,,
INP30000145BKA,RR_BUMPER_BEV-PLUS-US,,,,,,,,
EEP30208651,HARNESS_RR_BUMPER_BEV_CA_US_ECO,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_RR_BUMPER,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
INP30000144GNG,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144YLG,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144GNE,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144GYC,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144BLH,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144ORB,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144REC,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144BLE,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144WHA,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144SIA,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144GYA,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144GNB,RR_BUMPER_BEV-ECO-US,,,,,,,,
INP30000144BKA,RR_BUMPER_BEV-ECO-US,,,,,,,,
STD99000081,HEX_NUT_BM5_8,KARL BERRANG GMBH,EXTERIOR,LIGHTING,REFLECTOR,"T N B 2,1 2,60 3,1",,,
INP30000142GNG,RR_BUMPER_PLUS_BEV_EU,,,,,,,,
INP30000142YLG,RR_BUMPER_PLUS_BEV_EU,,,,,,,,
INP30000142GNE,RR_BUMPER_PLUS_BEV_EU,,,,,,,,
INP30000142GYC,RR_BUMPER_PLUS_BEV_EU,,,,,,,,
INP30000142BLH,RR_BUMPER_PLUS_BEV_EU,,,,,,,,
INP30000142ORB,RR_BUMPER_PLUS_VN&BEV_VN_EU,,,,,,,,
INP30000142REC,RR_BUMPER_PLUS_VN&BEV_VN_EU,,,,,,,,
INP30000142BLE,RR_BUMPER_PLUS_VN&BEV_VN_EU,,,,,,,,
INP30000142WHA,RR_BUMPER_BEV_PLUS_VN&EU_WHA,,,,,,,,
INP30000142SIA,RR_BUMPER_BEV_PLUS_VN&EU_SIA,,,,,,,,
INP30000142GYA,RR_BUMPER_BEV_PLUS_VN&EU_GYA,,,,,,,,
INP30000142GNB,RR_BUMPER_BEV_PLUS_VN&EU_GNB,,,,,,,,
INP30000142BKA,RR_BUMPER_BEV_PLUS_VN&EU_BKA,,,,,,,,
INP30000143GNG,RR_BUMPER_BEV-ECO-EU,,,,,,,,
INP30000143YLG,RR_BUMPER_BEV-ECO-EU,,,,,,,,
INP30000143GNE,RR_BUMPER_BEV-ECO-EU,,,,,,,,
INP30000143GYC,RR_BUMPER_BEV-ECO-EU,,,,,,,,
INP30000143BLH,RR_BUMPER_BEV-ECO-EU,,,,,,,,
INP30000143REC,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143ORB,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143BLE,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143WHA,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143SIA,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143GYA,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143GNB,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
INP30000143BKA,RR_BUMPER_BEV-ECO-VN&EU,,,,,,,,
EEH30071218,STATOR_CORE_ASSY,,EMOTOR,MOTOR_MODULE,STATOR,,,,
EEH30071217,STATOR_CORE,,EMOTOR,MOTOR_MODULE,STATOR,,,,
EEH30071214,STATOR_PUNCH,,EMOTOR,MOTOR_MODULE,STATOR,,,,
EEH30071219,ROTOR_CORE,,EMOTOR,MOTOR_MODULE,ROTOR,,,,
EEH30071215,ROTOR_PUNCH,,EMOTOR,MOTOR_MODULE,ROTOR,,,,
STD30073007,HEX_SOCKET_HEAD_CAP_SCREWS_M4X0.7X12_8.8,CÔNG TY HỮU HẠN CÔNG NGHIỆP LÂM VIỄN VĨNH PHÚC,,,,,,,
STD30073012,HEX_SOCKET_HEAD_CAP_SCREW_M5X0.8X16_8.8,CÔNG TY HỮU HẠN CÔNG NGHIỆP LÂM VIỄN VĨNH PHÚC,,,,,,,
STD30073008,HEX_SOCKET_CHEESE_HEAD_SCREWS_M5X0.8X8_8.8,CÔNG TY HỮU HẠN CÔNG NGHIỆP LÂM VIỄN VĨNH PHÚC,EMOTOR,ELECTRIC_CONTROLLER,SCREW,T S B 3.6 4 4.4,,,
STD30073024,CROSS_RECESSED_PAN_HEAD_TAPPING_SCREW_ST2.9X9.5_ISO7049,"TOKYO BYOKANE VIETNAM CO.,LTD",EMOTOR,ELECTRIC_CONTROLLER,STANDARD_PARTS,T S B 0.6 0.7 0.8,,,
